Date,Age,First Doses,No Dose
2022-08-17,23,59646,5133
2022-08-17,24,59791,5151
2022-08-17,25,61674,5180
2022-08-17,26,63235,4962
2022-08-17,27,65192,5127
2022-08-17,28,66635,5228
2022-08-17,29,69035,5429
2022-08-17,30,75082,3303
2022-08-17,31,74706,5053
2022-08-17,32,75673,5172
2022-08-17,33,73479,4913
2022-08-17,34,72529,4796
2022-08-17,35,70566,4889
2022-08-17,36,68114,3895
2022-08-17,37,66685,3748
2022-08-17,38,65898,3672
2022-08-17,39,64609,3564
2022-08-17,40,63687,4330
2022-08-17,41,61728,3631
2022-08-17,42,61490,3612
2022-08-17,43,60208,3497
2022-08-17,44,58568,3346
2022-08-17,45,55248,5723
2022-08-17,46,56172,4966
2022-08-17,47,56684,5011
2022-08-17,48,58624,5179
2022-08-17,49,59751,5272
2022-08-17,50,64362,3651
2022-08-17,51,64019,4633
2022-08-17,52,62967,4546
2022-08-17,53,61960,4444
2022-08-17,54,61513,4403
2022-08-17,55,57848,5722
2022-08-17,56,57496,4977
2022-08-17,57,57744,5003
2022-08-17,58,59015,5107
2022-08-17,59,60075,5201
2022-08-17,60,62110,3240
2022-08-17,61,60235,3340
2022-08-17,62,58636,3189
2022-08-17,63,56127,2968
2022-08-17,64,54748,2836
2022-08-17,65,52909,3183
2022-08-17,66,51465,2763
2022-08-17,67,49558,2610
2022-08-17,68,48105,2488
2022-08-17,69,45820,2290
2022-08-17,70,44072,3154
2022-08-17,71,42563,2449
2022-08-17,72,42078,2413
2022-08-17,73,40529,2303
2022-08-17,74,39738,2245
2022-08-17,75,41077,390
2022-08-17,76,36059,1078
2022-08-17,77,31747,645
2022-08-17,78,29139,379
2022-08-17,79,25888,56
2022-08-17,80,24822,936
2022-08-17,81,24358,935
2022-08-17,82,22457,738
2022-08-17,83,19402,423
2022-08-17,84,17265,208
2022-08-17,85,14411,1022
2022-08-17,86,12784,621
2022-08-17,87,10771,454
2022-08-17,88,10127,399
2022-08-17,89,8404,256
2022-08-17,90,30520,1652
2022-08-24,5,1696,61024
2022-08-24,6,1696,62609
2022-08-24,7,1696,62549
2022-08-24,8,1696,63205
2022-08-24,9,1696,63776
2022-08-24,10,1696,66638
2022-08-24,11,1700,65708
2022-08-24,12,-3045,71936
2022-08-24,13,59682,8554
2022-08-24,14,59890,8569
2022-08-24,15,59461,8525
2022-08-24,16,60566,4247
2022-08-24,17,59099,4169
2022-08-24,18,60517,2400
2022-08-24,19,60015,2398
2022-08-24,20,57817,4550
2022-08-24,21,59268,5052
2022-08-24,22,60830,5244
2022-08-24,23,59646,5133
2022-08-24,24,59793,5149
2022-08-24,25,61638,5216
2022-08-24,26,63199,4998
2022-08-24,27,65156,5163
2022-08-24,28,66599,5264
2022-08-24,29,69001,5463
2022-08-24,30,75116,3269
2022-08-24,31,74740,5019
2022-08-24,32,75707,5138
2022-08-24,33,73513,4879
2022-08-24,34,72563,4762
2022-08-24,35,70612,4843
2022-08-24,36,68160,3849
2022-08-24,37,66731,3702
2022-08-24,38,65944,3626
2022-08-24,39,64655,3518
2022-08-24,40,63718,4299
2022-08-24,41,61759,3600
2022-08-24,42,61521,3581
2022-08-24,43,60239,3466
2022-08-24,44,58597,3317
2022-08-24,45,55226,5745
2022-08-24,46,56150,4988
2022-08-24,47,56662,5033
2022-08-24,48,58602,5201
2022-08-24,49,59729,5294
2022-08-24,50,64384,3629
2022-08-24,51,64041,4611
2022-08-24,52,62989,4524
2022-08-24,53,61982,4422
2022-08-24,54,61532,4384
2022-08-24,55,57833,5737
2022-08-24,56,57481,4992
2022-08-24,57,57729,5018
2022-08-24,58,59000,5122
2022-08-24,59,60060,5216
2022-08-24,60,62130,3220
2022-08-24,61,60255,3320
2022-08-24,62,58656,3169
2022-08-24,63,56147,2948
2022-08-24,64,54768,2816
2022-08-24,65,52946,3146
2022-08-24,66,51502,2726
2022-08-24,67,49595,2573
2022-08-24,68,48142,2451
2022-08-24,69,45856,2254
2022-08-24,70,44072,3154
2022-08-24,71,42563,2449
2022-08-24,72,42078,2413
2022-08-24,73,40529,2303
2022-08-24,74,39738,2245
2022-08-24,75,41111,356
2022-08-24,76,36093,1044
2022-08-24,77,31781,611
2022-08-24,78,29173,345
2022-08-24,79,25925,19
2022-08-24,80,24833,925
2022-08-24,81,24369,924
2022-08-24,82,22468,727
2022-08-24,83,19413,412
2022-08-24,84,17275,198
2022-08-24,85,14403,1030
2022-08-24,86,12776,629
2022-08-24,87,10763,462
2022-08-24,88,10119,407
2022-08-24,89,8396,264
2022-08-24,90,30473,1699
2022-08-31,5,1610,61110
2022-08-31,6,1610,62695
2022-08-31,7,1610,62635
2022-08-31,8,1610,63291
2022-08-31,9,1610,63862
2022-08-31,10,1610,66724
2022-08-31,11,1614,65794
2022-08-31,12,-3088,71979
2022-08-31,13,59639,8597
2022-08-31,14,59847,8612
2022-08-31,15,59418,8568
2022-08-31,16,60523,4290
2022-08-31,17,59055,4213
2022-08-31,18,60521,2396
2022-08-31,19,60019,2394
2022-08-31,20,57821,4546
2022-08-31,21,59272,5048
2022-08-31,22,60834,5240
2022-08-31,23,59650,5129
2022-08-31,24,59792,5150
2022-08-31,25,61605,5249
2022-08-31,26,63166,5031
2022-08-31,27,65123,5196
2022-08-31,28,66566,5297
2022-08-31,29,68967,5497
2022-08-31,30,75142,3243
2022-08-31,31,74766,4993
2022-08-31,32,75733,5112
2022-08-31,33,73539,4853
2022-08-31,34,72586,4739
2022-08-31,35,70665,4790
2022-08-31,36,68213,3796
2022-08-31,37,66784,3649
2022-08-31,38,65997,3573
2022-08-31,39,64710,3463
2022-08-31,40,63748,4269
2022-08-31,41,61789,3570
2022-08-31,42,61551,3551
2022-08-31,43,60269,3436
2022-08-31,44,58626,3288
2022-08-31,45,55189,5782
2022-08-31,46,56113,5025
2022-08-31,47,56625,5070
2022-08-31,48,58565,5238
2022-08-31,49,59692,5331
2022-08-31,50,64394,3619
2022-08-31,51,64051,4601
2022-08-31,52,62999,4514
2022-08-31,53,61992,4412
2022-08-31,54,61541,4375
2022-08-31,55,57840,5730
2022-08-31,56,57488,4985
2022-08-31,57,57736,5011
2022-08-31,58,59007,5115
2022-08-31,59,60068,5208
2022-08-31,60,62171,3179
2022-08-31,61,60296,3279
2022-08-31,62,58697,3128
2022-08-31,63,56188,2907
2022-08-31,64,54809,2775
2022-08-31,65,52972,3120
2022-08-31,66,51528,2700
2022-08-31,67,49621,2547
2022-08-31,68,48168,2425
2022-08-31,69,45885,2225
2022-08-31,70,44088,3138
2022-08-31,71,42579,2433
2022-08-31,72,42094,2397
2022-08-31,73,40545,2287
2022-08-31,74,39751,2232
2022-08-31,75,41159,308
2022-08-31,76,36141,996
2022-08-31,77,31829,563
2022-08-31,78,29221,297
2022-08-31,79,25970,-26
2022-08-31,80,24849,909
2022-08-31,81,24385,908
2022-08-31,82,22484,711
2022-08-31,83,19429,396
2022-08-31,84,17293,180
2022-08-31,85,14416,1017
2022-08-31,86,12789,616
2022-08-31,87,10776,449
2022-08-31,88,10132,394
2022-08-31,89,8409,251
2022-08-31,90,30498,1674
2022-09-07,5,1516,61204
2022-09-07,6,1516,62789
2022-09-07,7,1516,62729
2022-09-07,8,1516,63385
2022-09-07,9,1516,63956
2022-09-07,10,1516,66818
2022-09-07,11,1514,65894
2022-09-07,12,-3138,72029
2022-09-07,13,59589,8647
2022-09-07,14,59797,8662
2022-09-07,15,59368,8618
2022-09-07,16,60473,4340
2022-09-07,17,59004,4264
2022-09-07,18,60529,2388
2022-09-07,19,60027,2386
2022-09-07,20,57829,4538
2022-09-07,21,59280,5040
2022-09-07,22,60842,5232
2022-09-07,23,59658,5121
2022-09-07,24,59802,5140
2022-09-07,25,61573,5281
2022-09-07,26,63134,5063
2022-09-07,27,65091,5228
2022-09-07,28,66534,5329
2022-09-07,29,68937,5527
2022-09-07,30,75158,3227
2022-09-07,31,74782,4977
2022-09-07,32,75749,5096
2022-09-07,33,73555,4837
2022-09-07,34,72603,4722
2022-09-07,35,70698,4757
2022-09-07,36,68246,3763
2022-09-07,37,66817,3616
2022-09-07,38,66030,3540
2022-09-07,39,64741,3432
2022-09-07,40,63786,4231
2022-09-07,41,61827,3532
2022-09-07,42,61589,3513
2022-09-07,43,60307,3398
2022-09-07,44,58665,3249
2022-09-07,45,55167,5804
2022-09-07,46,56091,5047
2022-09-07,47,56603,5092
2022-09-07,48,58543,5260
2022-09-07,49,59670,5353
2022-09-07,50,64411,3602
2022-09-07,51,64068,4584
2022-09-07,52,63016,4497
2022-09-07,53,62009,4395
2022-09-07,54,61562,4354
2022-09-07,55,57830,5740
2022-09-07,56,57478,4995
2022-09-07,57,57726,5021
2022-09-07,58,58997,5125
2022-09-07,59,60057,5219
2022-09-07,60,62193,3157
2022-09-07,61,60318,3257
2022-09-07,62,58719,3106
2022-09-07,63,56210,2885
2022-09-07,64,54834,2750
2022-09-07,65,52992,3100
2022-09-07,66,51548,2680
2022-09-07,67,49641,2527
2022-09-07,68,48188,2405
2022-09-07,69,45903,2207
2022-09-07,70,44115,3111
2022-09-07,71,42606,2406
2022-09-07,72,42121,2370
2022-09-07,73,40572,2260
2022-09-07,74,39780,2203
2022-09-07,75,41193,274
2022-09-07,76,36175,962
2022-09-07,77,31863,529
2022-09-07,78,29255,263
2022-09-07,79,26007,-63
2022-09-07,80,24867,891
2022-09-07,81,24403,890
2022-09-07,82,22502,693
2022-09-07,83,19447,378
2022-09-07,84,17308,165
2022-09-07,85,14419,1014
2022-09-07,86,12792,613
2022-09-07,87,10779,446
2022-09-07,88,10135,391
2022-09-07,89,8415,245
2022-09-07,90,30502,1670
2022-09-14,5,1417,61303
2022-09-14,6,1417,62888
2022-09-14,7,1417,62828
2022-09-14,8,1417,63484
2022-09-14,9,1417,64055
2022-09-14,10,1417,66917
2022-09-14,11,1416,65992
2022-09-14,12,-3178,72069
2022-09-14,13,59549,8687
2022-09-14,14,59757,8702
2022-09-14,15,59328,8658
2022-09-14,16,60433,4380
2022-09-14,17,58965,4303
2022-09-14,18,60515,2402
2022-09-14,19,60013,2400
2022-09-14,20,57815,4552
2022-09-14,21,59266,5054
2022-09-14,22,60828,5246
2022-09-14,23,59644,5135
2022-09-14,24,59791,5151
2022-09-14,25,61535,5319
2022-09-14,26,63096,5101
2022-09-14,27,65053,5266
2022-09-14,28,66496,5367
2022-09-14,29,68897,5567
2022-09-14,30,75185,3200
2022-09-14,31,74809,4950
2022-09-14,32,75776,5069
2022-09-14,33,73582,4810
2022-09-14,34,72630,4695
2022-09-14,35,70721,4734
2022-09-14,36,68269,3740
2022-09-14,37,66840,3593
2022-09-14,38,66053,3517
2022-09-14,39,64765,3408
2022-09-14,40,63818,4199
2022-09-14,41,61859,3500
2022-09-14,42,61621,3481
2022-09-14,43,60339,3366
2022-09-14,44,58696,3218
2022-09-14,45,55145,5826
2022-09-14,46,56069,5069
2022-09-14,47,56581,5114
2022-09-14,48,58521,5282
2022-09-14,49,59648,5375
2022-09-14,50,64432,3581
2022-09-14,51,64089,4563
2022-09-14,52,63037,4476
2022-09-14,53,62030,4374
2022-09-14,54,61580,4336
2022-09-14,55,57797,5773
2022-09-14,56,57445,5028
2022-09-14,57,57693,5054
2022-09-14,58,58964,5158
2022-09-14,59,60025,5251
2022-09-14,60,62233,3117
2022-09-14,61,60358,3217
2022-09-14,62,58759,3066
2022-09-14,63,56250,2845
2022-09-14,64,54872,2712
2022-09-14,65,53002,3090
2022-09-14,66,51558,2670
2022-09-14,67,49651,2517
2022-09-14,68,48198,2395
2022-09-14,69,45912,2198
2022-09-14,70,44120,3106
2022-09-14,71,42611,2401
2022-09-14,72,42126,2365
2022-09-14,73,40577,2255
2022-09-14,74,39784,2199
2022-09-14,75,41232,235
2022-09-14,76,36214,923
2022-09-14,77,31902,490
2022-09-14,78,29294,224
2022-09-14,79,26042,-98
2022-09-14,80,24870,888
2022-09-14,81,24406,887
2022-09-14,82,22505,690
2022-09-14,83,19450,375
2022-09-14,84,17311,162
2022-09-14,85,14420,1013
2022-09-14,86,12793,612
2022-09-14,87,10780,445
2022-09-14,88,10136,390
2022-09-14,89,8416,244
2022-09-14,90,30453,1719
2022-09-21,5,1319,61401
2022-09-21,6,1319,62986
2022-09-21,7,1319,62926
2022-09-21,8,1319,63582
2022-09-21,9,1319,64153
2022-09-21,10,1319,67015
2022-09-21,11,1318,66090
2022-09-21,12,-3237,72128
2022-09-21,13,59490,8746
2022-09-21,14,59698,8761
2022-09-21,15,59269,8717
2022-09-21,16,60374,4439
2022-09-21,17,58908,4360
2022-09-21,18,60509,2408
2022-09-21,19,60007,2406
2022-09-21,20,57809,4558
2022-09-21,21,59260,5060
2022-09-21,22,60822,5252
2022-09-21,23,59638,5141
2022-09-21,24,59780,5162
2022-09-21,25,61504,5350
2022-09-21,26,63065,5132
2022-09-21,27,65022,5297
2022-09-21,28,66465,5398
2022-09-21,29,68868,5596
2022-09-21,30,75179,3206
2022-09-21,31,74803,4956
2022-09-21,32,75770,5075
2022-09-21,33,73576,4816
2022-09-21,34,72623,4702
2022-09-21,35,70777,4678
2022-09-21,36,68325,3684
2022-09-21,37,66896,3537
2022-09-21,38,66109,3461
2022-09-21,39,64819,3354
2022-09-21,40,63827,4190
2022-09-21,41,61868,3491
2022-09-21,42,61630,3472
2022-09-21,43,60348,3357
2022-09-21,44,58709,3205
2022-09-21,45,55134,5837
2022-09-21,46,56058,5080
2022-09-21,47,56570,5125
2022-09-21,48,58510,5293
2022-09-21,49,59639,5384
2022-09-21,50,64413,3600
2022-09-21,51,64070,4582
2022-09-21,52,63018,4495
2022-09-21,53,62011,4393
2022-09-21,54,61562,4354
2022-09-21,55,57812,5758
2022-09-21,56,57460,5013
2022-09-21,57,57708,5039
2022-09-21,58,58979,5143
2022-09-21,59,60038,5238
2022-09-21,60,62234,3116
2022-09-21,61,60359,3216
2022-09-21,62,58760,3065
2022-09-21,63,56251,2844
2022-09-21,64,54874,2710
2022-09-21,65,53044,3048
2022-09-21,66,51600,2628
2022-09-21,67,49693,2475
2022-09-21,68,48240,2353
2022-09-21,69,45957,2153
2022-09-21,70,44133,3093
2022-09-21,71,42624,2388
2022-09-21,72,42139,2352
2022-09-21,73,40590,2242
2022-09-21,74,39798,2185
2022-09-21,75,41273,194
2022-09-21,76,36255,882
2022-09-21,77,31943,449
2022-09-21,78,29335,183
2022-09-21,79,26084,-140
2022-09-21,80,24872,886
2022-09-21,81,24408,885
2022-09-21,82,22507,688
2022-09-21,83,19452,373
2022-09-21,84,17314,159
2022-09-21,85,14434,999
2022-09-21,86,12807,598
2022-09-21,87,10794,431
2022-09-21,88,10150,376
2022-09-21,89,8428,232
2022-09-21,90,30437,1735
2022-09-28,5,1202,61518
2022-09-28,6,1202,63103
2022-09-28,7,1202,63043
2022-09-28,8,1202,63699
2022-09-28,9,1202,64270
2022-09-28,10,1202,67132
2022-09-28,11,1202,66206
2022-09-28,12,-3284,72175
2022-09-28,13,59443,8793
2022-09-28,14,59651,8808
2022-09-28,15,59222,8764
2022-09-28,16,60327,4486
2022-09-28,17,58862,4406
2022-09-28,18,60499,2418
2022-09-28,19,59997,2416
2022-09-28,20,57799,4568
2022-09-28,21,59250,5070
2022-09-28,22,60812,5262
2022-09-28,23,59628,5151
2022-09-28,24,59769,5173
2022-09-28,25,61464,5390
2022-09-28,26,63025,5172
2022-09-28,27,64982,5337
2022-09-28,28,66425,5438
2022-09-28,29,68829,5635
2022-09-28,30,75191,3194
2022-09-28,31,74815,4944
2022-09-28,32,75782,5063
2022-09-28,33,73588,4804
2022-09-28,34,72634,4691
2022-09-28,35,70808,4647
2022-09-28,36,68356,3653
2022-09-28,37,66927,3506
2022-09-28,38,66140,3430
2022-09-28,39,64849,3324
2022-09-28,40,63875,4142
2022-09-28,41,61916,3443
2022-09-28,42,61678,3424
2022-09-28,43,60396,3309
2022-09-28,44,58753,3161
2022-09-28,45,55090,5881
2022-09-28,46,56014,5124
2022-09-28,47,56526,5169
2022-09-28,48,58466,5337
2022-09-28,49,59591,5432
2022-09-28,50,64444,3569
2022-09-28,51,64101,4551
2022-09-28,52,63049,4464
2022-09-28,53,62042,4362
2022-09-28,54,61591,4325
2022-09-28,55,57779,5791
2022-09-28,56,57427,5046
2022-09-28,57,57675,5072
2022-09-28,58,58946,5176
2022-09-28,59,60005,5271
2022-09-28,60,62278,3072
2022-09-28,61,60403,3172
2022-09-28,62,58804,3021
2022-09-28,63,56295,2800
2022-09-28,64,54918,2666
2022-09-28,65,53067,3025
2022-09-28,66,51623,2605
2022-09-28,67,49716,2452
2022-09-28,68,48263,2330
2022-09-28,69,45978,2132
2022-09-28,70,44136,3090
2022-09-28,71,42627,2385
2022-09-28,72,42142,2349
2022-09-28,73,40593,2239
2022-09-28,74,39802,2181
2022-09-28,75,41334,133
2022-09-28,76,36316,821
2022-09-28,77,32004,388
2022-09-28,78,29396,122
2022-09-28,79,26144,-200
2022-09-28,80,24887,871
2022-09-28,81,24423,870
2022-09-28,82,22522,673
2022-09-28,83,19467,358
2022-09-28,84,17328,145
2022-09-28,85,14445,988
2022-09-28,86,12818,587
2022-09-28,87,10805,420
2022-09-28,88,10161,365
2022-09-28,89,8439,221
2022-09-28,90,30488,1684
2022-10-05,5,1097,61623
2022-10-05,6,1097,63208
2022-10-05,7,1097,63148
2022-10-05,8,1097,63804
2022-10-05,9,1097,64375
2022-10-05,10,1097,67237
2022-10-05,11,1096,66312
2022-10-05,12,-3341,72232
2022-10-05,13,59386,8850
2022-10-05,14,59594,8865
2022-10-05,15,59165,8821
2022-10-05,16,60270,4543
2022-10-05,17,58800,4468
2022-10-05,18,60488,2429
2022-10-05,19,59986,2427
2022-10-05,20,57788,4579
2022-10-05,21,59239,5081
2022-10-05,22,60801,5273
2022-10-05,23,59617,5162
2022-10-05,24,59761,5181
2022-10-05,25,61432,5422
2022-10-05,26,62993,5204
2022-10-05,27,64950,5369
2022-10-05,28,66393,5470
2022-10-05,29,68795,5669
2022-10-05,30,75196,3189
2022-10-05,31,74820,4939
2022-10-05,32,75787,5058
2022-10-05,33,73593,4799
2022-10-05,34,72642,4683
2022-10-05,35,70845,4610
2022-10-05,36,68393,3616
2022-10-05,37,66964,3469
2022-10-05,38,66177,3393
2022-10-05,39,64886,3287
2022-10-05,40,63907,4110
2022-10-05,41,61948,3411
2022-10-05,42,61710,3392
2022-10-05,43,60428,3277
2022-10-05,44,58787,3127
2022-10-05,45,55068,5903
2022-10-05,46,55992,5146
2022-10-05,47,56504,5191
2022-10-05,48,58444,5359
2022-10-05,49,59572,5451
2022-10-05,50,64438,3575
2022-10-05,51,64095,4557
2022-10-05,52,63043,4470
2022-10-05,53,62036,4368
2022-10-05,54,61589,4327
2022-10-05,55,57776,5794
2022-10-05,56,57424,5049
2022-10-05,57,57672,5075
2022-10-05,58,58943,5179
2022-10-05,59,60002,5274
2022-10-05,60,62298,3052
2022-10-05,61,60423,3152
2022-10-05,62,58824,3001
2022-10-05,63,56315,2780
2022-10-05,64,54937,2647
2022-10-05,65,53091,3001
2022-10-05,66,51647,2581
2022-10-05,67,49740,2428
2022-10-05,68,48287,2306
2022-10-05,69,46003,2107
2022-10-05,70,44147,3079
2022-10-05,71,42638,2374
2022-10-05,72,42153,2338
2022-10-05,73,40604,2228
2022-10-05,74,39813,2170
2022-10-05,75,41398,69
2022-10-05,76,36380,757
2022-10-05,77,32068,324
2022-10-05,78,29460,58
2022-10-05,79,26210,-266
2022-10-05,80,24893,865
2022-10-05,81,24429,864
2022-10-05,82,22528,667
2022-10-05,83,19473,352
2022-10-05,84,17338,135
2022-10-05,85,14464,969
2022-10-05,86,12837,568
2022-10-05,87,10824,401
2022-10-05,88,10180,346
2022-10-05,89,8457,203
2022-10-05,90,30496,1676
2022-11-02,5,670,62050
2022-11-02,6,670,63635
2022-11-02,7,670,63575
2022-11-02,8,670,64231
2022-11-02,9,670,64802
2022-11-02,10,670,67664
2022-11-02,11,670,66738
2022-11-02,12,-3513,72404
2022-11-02,13,59214,9022
2022-11-02,14,59422,9037
2022-11-02,15,58993,8993
2022-11-02,16,60098,4715
2022-11-02,17,58631,4637
2022-11-02,18,60435,2482
2022-11-02,19,59933,2480
2022-11-02,20,57735,4632
2022-11-02,21,59186,5134
2022-11-02,22,60748,5326
2022-11-02,23,59564,5215
2022-11-02,24,59705,5237
2022-11-02,25,61338,5516
2022-11-02,26,62899,5298
2022-11-02,27,64856,5463
2022-11-02,28,66299,5564
2022-11-02,29,68702,5762
2022-11-02,30,75231,3154
2022-11-02,31,74855,4904
2022-11-02,32,75822,5023
2022-11-02,33,73628,4764
2022-11-02,34,72677,4648
2022-11-02,35,70934,4521
2022-11-02,36,68482,3527
2022-11-02,37,67053,3380
2022-11-02,38,66266,3304
2022-11-02,39,64978,3195
2022-11-02,40,64086,3931
2022-11-02,41,62127,3232
2022-11-02,42,61889,3213
2022-11-02,43,60607,3098
2022-11-02,44,58965,2949
2022-11-02,45,54929,6042
2022-11-02,46,55853,5285
2022-11-02,47,56365,5330
2022-11-02,48,58305,5498
2022-11-02,49,59434,5589
2022-11-02,50,64506,3507
2022-11-02,51,64163,4489
2022-11-02,52,63111,4402
2022-11-02,53,62104,4300
2022-11-02,54,61654,4262
2022-11-02,55,57728,5842
2022-11-02,56,57376,5097
2022-11-02,57,57624,5123
2022-11-02,58,58895,5227
2022-11-02,59,59954,5322
2022-11-02,60,62348,3002
2022-11-02,61,60473,3102
2022-11-02,62,58874,2951
2022-11-02,63,56365,2730
2022-11-02,64,54987,2597
2022-11-02,65,53176,2916
2022-11-02,66,51732,2496
2022-11-02,67,49825,2343
2022-11-02,68,48372,2221
2022-11-02,69,46087,2023
2022-11-02,70,44194,3032
2022-11-02,71,42685,2327
2022-11-02,72,42200,2291
2022-11-02,73,40651,2181
2022-11-02,74,39857,2126
2022-11-02,75,41619,-152
2022-11-02,76,36601,536
2022-11-02,77,32289,103
2022-11-02,78,29681,-163
2022-11-02,79,26429,-485
2022-11-02,80,24928,830
2022-11-02,81,24464,829
2022-11-02,82,22563,632
2022-11-02,83,19508,317
2022-11-02,84,17370,103
2022-11-02,85,14492,941
2022-11-02,86,12865,540
2022-11-02,87,10852,373
2022-11-02,88,10208,318
2022-11-02,89,8484,176
2022-11-02,90,30547,1625
2022-12-07,5,167,62553
2022-12-07,6,167,64138
2022-12-07,7,167,64078
2022-12-07,8,167,64734
2022-12-07,9,167,65305
2022-12-07,10,167,68167
2022-12-07,11,170,67238
2022-12-07,12,-3735,72626
2022-12-07,13,58992,9244
2022-12-07,14,59200,9259
2022-12-07,15,58771,9215
2022-12-07,16,59876,4937
2022-12-07,17,58410,4858
2022-12-07,18,60386,2531
2022-12-07,19,59884,2529
2022-12-07,20,57686,4681
2022-12-07,21,59137,5183
2022-12-07,22,60699,5375
2022-12-07,23,59515,5264
2022-12-07,24,59659,5283
2022-12-07,25,61236,5618
2022-12-07,26,62797,5400
2022-12-07,27,64754,5565
2022-12-07,28,66197,5666
2022-12-07,29,68599,5865
2022-12-07,30,75268,3117
2022-12-07,31,74892,4867
2022-12-07,32,75859,4986
2022-12-07,33,73665,4727
2022-12-07,34,72714,4611
2022-12-07,35,71067,4388
2022-12-07,36,68615,3394
2022-12-07,37,67186,3247
2022-12-07,38,66399,3171
2022-12-07,39,65112,3061
2022-12-07,40,64195,3822
2022-12-07,41,62236,3123
2022-12-07,42,61998,3104
2022-12-07,43,60716,2989
2022-12-07,44,59077,2837
2022-12-07,45,54821,6150
2022-12-07,46,55745,5393
2022-12-07,47,56257,5438
2022-12-07,48,58197,5606
2022-12-07,49,59323,5700
2022-12-07,50,64593,3420
2022-12-07,51,64250,4402
2022-12-07,52,63198,4315
2022-12-07,53,62191,4213
2022-12-07,54,61743,4173
2022-12-07,55,57650,5920
2022-12-07,56,57298,5175
2022-12-07,57,57546,5201
2022-12-07,58,58817,5305
2022-12-07,59,59879,5397
2022-12-07,60,62482,2868
2022-12-07,61,60607,2968
2022-12-07,62,59008,2817
2022-12-07,63,56499,2596
2022-12-07,64,55122,2462
2022-12-07,65,53285,2807
2022-12-07,66,51841,2387
2022-12-07,67,49934,2234
2022-12-07,68,48481,2112
2022-12-07,69,46198,1912
2022-12-07,70,44250,2976
2022-12-07,71,42741,2271
2022-12-07,72,42256,2235
2022-12-07,73,40707,2125
2022-12-07,74,39912,2071
2022-12-07,75,41847,-380
2022-12-07,76,36829,308
2022-12-07,77,32517,-125
2022-12-07,78,29909,-391
2022-12-07,79,26658,-714
2022-12-07,80,24953,805
2022-12-07,81,24489,804
2022-12-07,82,22588,607
2022-12-07,83,19533,292
2022-12-07,84,17395,78
2022-12-07,85,14559,874
2022-12-07,86,12932,473
2022-12-07,87,10919,306
2022-12-07,88,10275,251
2022-12-07,89,8552,108
2022-12-07,90,30577,1595
